t, Settling element (1)_Coagulant:concentration, t, Settling element (1)_Coagulant:external_mass_flow_timeseries, t, Settling element (1)_Coagulant:external_source, t, Settling element (1)_Coagulant:inflow_concentration, t, Settling element (1)_Coagulant:inflow_loading, t, Settling element (1)_Coagulant:mass, t, Settling element (1)_Settled_Particles:concentration, t, Settling element (1)_Settled_Particles:external_mass_flow_timeseries, t, Settling element (1)_Settled_Particles:external_source, t, Settling element (1)_Settled_Particles:mass, t, Settling element (1)_Solids:concentration, t, Settling element (1)_Solids:external_mass_flow_timeseries, t, Settling element (1)_Solids:external_source, t, Settling element (1)_Solids:inflow_concentration, t, Settling element (1)_Solids:inflow_loading, t, Settling element (1)_Solids:mass, t, Settling element (1)_Storage, t, Settling element (1)_inflow, t, fixed_head (1)_Coagulant:concentration, t, fixed_head (1)_Coagulant:external_mass_flow_timeseries, t, fixed_head (1)_Coagulant:external_source, t, fixed_head (1)_Coagulant:inflow_concentration, t, fixed_head (1)_Coagulant:inflow_loading, t, fixed_head (1)_Coagulant:mass, t, fixed_head (1)_Settled_Particles:concentration, t, fixed_head (1)_Settled_Particles:external_mass_flow_timeseries, t, fixed_head (1)_Settled_Particles:external_source, t, fixed_head (1)_Settled_Particles:mass, t, fixed_head (1)_Solids:concentration, t, fixed_head (1)_Solids:external_mass_flow_timeseries, t, fixed_head (1)_Solids:external_source, t, fixed_head (1)_Solids:inflow_concentration, t, fixed_head (1)_Solids:inflow_loading, t, fixed_head (1)_Solids:mass, t, fixed_head (1)_Storage, t, fixed_head (1)_head, t, Reactor (1)_Coagulant:concentration, t, Reactor (1)_Coagulant:external_mass_flow_timeseries, t, Reactor (1)_Coagulant:external_source, t, Reactor (1)_Coagulant:inflow_concentration, t, Reactor (1)_Coagulant:inflow_loading, t, Reactor (1)_Coagulant:mass, t, Reactor (1)_Settled_Particles:concentration, t, Reactor (1)_Settled_Particles:external_mass_flow_timeseries, t, Reactor (1)_Settled_Particles:external_source, t, Reactor (1)_Settled_Particles:mass, t, Reactor (1)_Solids:concentration, t, Reactor (1)_Solids:external_mass_flow_timeseries, t, Reactor (1)_Solids:external_source, t, Reactor (1)_Solids:inflow_concentration, t, Reactor (1)_Solids:inflow_loading, t, Reactor (1)_Solids:mass, t, Reactor (1)_Storage, t, Reactor (1)_inflow, t, Reactor (1) - Settling element (1)_Coagulant:advective_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:masstransfer, t, Reactor (1) - Settling element (1)_Solids:advective_masstransfer, t, Reactor (1) - Settling element (1)_Solids:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Solids:masstransfer, t, Reactor (1) - Settling element (1)_flow, t, Settling element (1) - fixed_head (1)_Coagulant:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:masstransfer, t, Settling element (1) - fixed_head (1)_Solids:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:masstransfer, t, Settling element (1) - fixed_head (1)_flow, t, Settling_rate_coeff_temperature, t, Settling_rate_coeff_value, t, Ks_temperature, t, Ks_value, 
4.040000, 1.518622e+00,4.040000, 2.275137e+01,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 3.037246e+01,4.040000, 4.193380e+01,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 8.386760e+02,4.040000, 3.016714e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 6.033431e+01,4.040000, 2.000000e+01,4.040000, 0.000000e+00,4.040000, 2.655562e-04,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 2.656509e+01,4.040000, 3.215156e-06,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 3.216302e-01,4.040000, 6.226061e-04,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 6.228280e+01,4.040000, 1.000356e+05,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 5.518035e+01,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 5.692873e+01,4.040000, 4.964487e+02,4.040000, 5.517620e+00,4.040000, 9.998249e-02,4.040000, 8.720530e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 0.000000e+00,4.040000, 4.812021e+02,4.040000, 0.000000e+00,4.040000, 4.812021e+02,4.040000, 8.720534e+00,4.040000, 1.324320e+01,4.040000, 0.000000e+00,4.040000, 1.324320e+01,4.040000, 2.630736e+01,4.040000, 0.000000e+00,4.040000, 2.630736e+01,4.040000, 8.720534e+00,4.040000, 0.000000e+00,4.040000, 1.000000e+01,4.040000, 0.000000e+00,4.040000, 5.000000e-01,
4.050000, 1.522433e+00,4.050000, 2.236009e+01,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 3.044867e+01,4.050000, 4.216564e+01,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 8.433128e+02,4.050000, 3.028996e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 6.057995e+01,4.050000, 2.000000e+01,4.050000, 0.000000e+00,4.050000, 2.668946e-04,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 2.669900e+01,4.050000, 3.249424e-06,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 3.250585e-01,4.050000, 6.252487e-04,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 6.254720e+01,4.050000, 1.000357e+05,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 5.605277e+01,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 5.534748e+01,4.050000, 4.826594e+02,4.050000, 5.604854e+00,4.050000, 9.998244e-02,4.050000, 8.720530e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 0.000000e+00,4.050000, 4.888101e+02,4.050000, 0.000000e+00,4.050000, 4.888101e+02,4.050000, 8.720534e+00,4.050000, 1.327643e+01,4.050000, 0.000000e+00,4.050000, 1.327643e+01,4.050000, 2.641446e+01,4.050000, 0.000000e+00,4.050000, 2.641446e+01,4.050000, 8.720534e+00,4.050000, 0.000000e+00,4.050000, 1.000000e+01,4.050000, 0.000000e+00,4.050000, 5.000000e-01,
4.060000, 1.526243e+00,4.060000, 2.196880e+01,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 3.052487e+01,4.060000, 4.239748e+01,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 8.479497e+02,4.060000, 3.041278e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 6.082559e+01,4.060000, 2.000000e+01,4.060000, 0.000000e+00,4.060000, 2.682330e-04,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 2.683291e+01,4.060000, 3.283692e-06,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 3.284868e-01,4.060000, 6.278912e-04,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 6.281161e+01,4.060000, 1.000358e+05,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 5.692520e+01,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 5.376624e+01,4.060000, 4.688701e+02,4.060000, 5.692087e+00,4.060000, 9.998240e-02,4.060000, 8.720530e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 0.000000e+00,4.060000, 4.964182e+02,4.060000, 0.000000e+00,4.060000, 4.964182e+02,4.060000, 8.720534e+00,4.060000, 1.330965e+01,4.060000, 0.000000e+00,4.060000, 1.330965e+01,4.060000, 2.652157e+01,4.060000, 0.000000e+00,4.060000, 2.652157e+01,4.060000, 8.720534e+00,4.060000, 0.000000e+00,4.060000, 1.000000e+01,4.060000, 0.000000e+00,4.060000, 5.000000e-01,
4.070000, 1.530053e+00,4.070000, 2.157751e+01,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 3.060108e+01,4.070000, 4.262933e+01,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 8.525865e+02,4.070000, 3.053560e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 6.107122e+01,4.070000, 2.000000e+01,4.070000, 0.000000e+00,4.070000, 2.695714e-04,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 2.696682e+01,4.070000, 3.317960e-06,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 3.319151e-01,4.070000, 6.305338e-04,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 6.307602e+01,4.070000, 1.000359e+05,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 5.779763e+01,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 5.218499e+01,4.070000, 4.550808e+02,4.070000, 5.779321e+00,4.070000, 9.998236e-02,4.070000, 8.720530e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 0.000000e+00,4.070000, 5.040262e+02,4.070000, 0.000000e+00,4.070000, 5.040262e+02,4.070000, 8.720534e+00,4.070000, 1.334288e+01,4.070000, 0.000000e+00,4.070000, 1.334288e+01,4.070000, 2.662867e+01,4.070000, 0.000000e+00,4.070000, 2.662867e+01,4.070000, 8.720534e+00,4.070000, 0.000000e+00,4.070000, 1.000000e+01,4.070000, 0.000000e+00,4.070000, 5.000000e-01,
4.080000, 1.533863e+00,4.080000, 2.118623e+01,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 3.067728e+01,4.080000, 4.286117e+01,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 8.572234e+02,4.080000, 3.065841e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 6.131686e+01,4.080000, 2.000000e+01,4.080000, 0.000000e+00,4.080000, 2.709098e-04,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 2.710073e+01,4.080000, 3.352228e-06,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 3.353434e-01,4.080000, 6.331764e-04,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 6.334043e+01,4.080000, 1.000360e+05,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 5.867005e+01,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 5.060375e+01,4.080000, 4.412915e+02,4.080000, 5.866554e+00,4.080000, 9.998232e-02,4.080000, 8.720530e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 0.000000e+00,4.080000, 5.116342e+02,4.080000, 0.000000e+00,4.080000, 5.116342e+02,4.080000, 8.720534e+00,4.080000, 1.337611e+01,4.080000, 0.000000e+00,4.080000, 1.337611e+01,4.080000, 2.673578e+01,4.080000, 0.000000e+00,4.080000, 2.673578e+01,4.080000, 8.720534e+00,4.080000, 0.000000e+00,4.080000, 1.000000e+01,4.080000, 0.000000e+00,4.080000, 5.000000e-01,
4.090000, 1.537055e+00,4.090000, 2.077686e+01,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 3.074111e+01,4.090000, 4.309437e+01,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 8.618874e+02,4.090000, 3.074236e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 6.148474e+01,4.090000, 2.000000e+01,4.090000, 0.000000e+00,4.090000, 2.722546e-04,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 2.723528e+01,4.090000, 3.387359e-06,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 3.388581e-01,4.090000, 6.358308e-04,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 6.360602e+01,4.090000, 1.000361e+05,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 5.894670e+01,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 4.899963e+01,4.090000, 4.273027e+02,4.090000, 5.894214e+00,4.090000, 9.998227e-02,4.090000, 8.720530e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 0.000000e+00,4.090000, 5.140467e+02,4.090000, 0.000000e+00,4.090000, 5.140467e+02,4.090000, 8.720534e+00,4.090000, 1.340394e+01,4.090000, 0.000000e+00,4.090000, 1.340394e+01,4.090000, 2.680898e+01,4.090000, 0.000000e+00,4.090000, 2.680898e+01,4.090000, 8.720534e+00,4.090000, 0.000000e+00,4.090000, 1.000000e+01,4.090000, 0.000000e+00,4.090000, 5.000000e-01,
4.100000, 1.539746e+00,4.100000, 2.035290e+01,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 3.079494e+01,4.100000, 4.332867e+01,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 8.665734e+02,4.100000, 3.079491e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 6.158985e+01,4.100000, 2.000000e+01,4.100000, 0.000000e+00,4.100000, 2.736047e-04,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 2.737037e+01,4.100000, 3.423186e-06,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 3.424424e-01,4.100000, 6.384947e-04,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 6.387256e+01,4.100000, 1.000362e+05,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 5.874233e+01,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 4.737704e+01,4.100000, 4.131529e+02,4.100000, 5.873777e+00,4.100000, 9.998223e-02,4.100000, 8.720530e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 0.000000e+00,4.100000, 5.122645e+02,4.100000, 0.000000e+00,4.100000, 5.122645e+02,4.100000, 8.720534e+00,4.100000, 1.342741e+01,4.100000, 0.000000e+00,4.100000, 1.342741e+01,4.100000, 2.685481e+01,4.100000, 0.000000e+00,4.100000, 2.685481e+01,4.100000, 8.720534e+00,4.100000, 0.000000e+00,4.100000, 1.000000e+01,4.100000, 0.000000e+00,4.100000, 5.000000e-01,
4.110000, 1.542438e+00,4.110000, 1.992893e+01,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 3.084877e+01,4.110000, 4.356297e+01,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 8.712594e+02,4.110000, 3.084746e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 6.169496e+01,4.110000, 2.000000e+01,4.110000, 0.000000e+00,4.110000, 2.749548e-04,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 2.750545e+01,4.110000, 3.459013e-06,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 3.460267e-01,4.110000, 6.411586e-04,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 6.413910e+01,4.110000, 1.000362e+05,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 5.853796e+01,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 4.575445e+01,4.110000, 3.990030e+02,4.110000, 5.853339e+00,4.110000, 9.998219e-02,4.110000, 8.720530e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 0.000000e+00,4.110000, 5.104823e+02,4.110000, 0.000000e+00,4.110000, 5.104823e+02,4.110000, 8.720534e+00,4.110000, 1.345088e+01,4.110000, 0.000000e+00,4.110000, 1.345088e+01,4.110000, 2.690064e+01,4.110000, 0.000000e+00,4.110000, 2.690064e+01,4.110000, 8.720534e+00,4.110000, 0.000000e+00,4.110000, 1.000000e+01,4.110000, 0.000000e+00,4.110000, 5.000000e-01,
4.120000, 1.545130e+00,4.120000, 1.950497e+01,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 3.090261e+01,4.120000, 4.379727e+01,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 8.759453e+02,4.120000, 3.090002e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 6.180007e+01,4.120000, 2.000000e+01,4.120000, 0.000000e+00,4.120000, 2.763049e-04,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 2.764053e+01,4.120000, 3.494841e-06,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 3.496111e-01,4.120000, 6.438225e-04,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 6.440565e+01,4.120000, 1.000363e+05,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 5.833360e+01,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 4.413186e+01,4.120000, 3.848532e+02,4.120000, 5.832902e+00,4.120000, 9.998214e-02,4.120000, 8.720530e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 0.000000e+00,4.120000, 5.087001e+02,4.120000, 0.000000e+00,4.120000, 5.087001e+02,4.120000, 8.720534e+00,4.120000, 1.347436e+01,4.120000, 0.000000e+00,4.120000, 1.347436e+01,4.120000, 2.694647e+01,4.120000, 0.000000e+00,4.120000, 2.694647e+01,4.120000, 8.720534e+00,4.120000, 0.000000e+00,4.120000, 1.000000e+01,4.120000, 0.000000e+00,4.120000, 5.000000e-01,
4.130000, 1.547821e+00,4.130000, 1.908100e+01,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 3.095644e+01,4.130000, 4.403157e+01,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 8.806313e+02,4.130000, 3.095257e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 6.190518e+01,4.130000, 2.000000e+01,4.130000, 0.000000e+00,4.130000, 2.776550e-04,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 2.777562e+01,4.130000, 3.530668e-06,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 3.531954e-01,4.130000, 6.464864e-04,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 6.467219e+01,4.130000, 1.000364e+05,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 5.812923e+01,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 4.250927e+01,4.130000, 3.707033e+02,4.130000, 5.812464e+00,4.130000, 9.998210e-02,4.130000, 8.720530e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 0.000000e+00,4.130000, 5.069179e+02,4.130000, 0.000000e+00,4.130000, 5.069179e+02,4.130000, 8.720534e+00,4.130000, 1.349783e+01,4.130000, 0.000000e+00,4.130000, 1.349783e+01,4.130000, 2.699230e+01,4.130000, 0.000000e+00,4.130000, 2.699230e+01,4.130000, 8.720534e+00,4.130000, 0.000000e+00,4.130000, 1.000000e+01,4.130000, 0.000000e+00,4.130000, 5.000000e-01,
4.140000, 1.550627e+00,4.140000, 1.895121e+01,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 3.101255e+01,4.140000, 4.426249e+01,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 8.852499e+02,4.140000, 3.088116e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 6.176235e+01,4.140000, 2.000000e+01,4.140000, 0.000000e+00,4.140000, 2.790121e-04,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 2.791140e+01,4.140000, 3.567498e-06,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 3.568800e-01,4.140000, 6.491080e-04,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 6.493450e+01,4.140000, 1.000365e+05,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 5.730516e+01,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 4.200409e+01,4.140000, 3.662979e+02,4.140000, 5.730061e+00,4.140000, 9.998206e-02,4.140000, 8.720530e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 0.000000e+00,4.140000, 4.997316e+02,4.140000, 0.000000e+00,4.140000, 4.997316e+02,4.140000, 8.720534e+00,4.140000, 1.352230e+01,4.140000, 0.000000e+00,4.140000, 1.352230e+01,4.140000, 2.693002e+01,4.140000, 0.000000e+00,4.140000, 2.693002e+01,4.140000, 8.720534e+00,4.140000, 0.000000e+00,4.140000, 1.000000e+01,4.140000, 0.000000e+00,4.140000, 5.000000e-01,
4.150000, 1.553525e+00,4.150000, 1.905891e+01,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 3.107051e+01,4.150000, 4.449070e+01,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 8.898140e+02,4.150000, 3.070967e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 6.141936e+01,4.150000, 2.000000e+01,4.150000, 0.000000e+00,4.150000, 2.803748e-04,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 2.804775e+01,4.150000, 3.605138e-06,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 3.606457e-01,4.150000, 6.516953e-04,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 6.519338e+01,4.150000, 1.000366e+05,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 5.598077e+01,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 4.240107e+01,4.150000, 3.697598e+02,4.150000, 5.597630e+00,4.150000, 9.998202e-02,4.150000, 8.720530e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 0.000000e+00,4.150000, 4.881822e+02,4.150000, 0.000000e+00,4.150000, 4.881822e+02,4.150000, 8.720534e+00,4.150000, 1.354756e+01,4.150000, 0.000000e+00,4.150000, 1.354756e+01,4.150000, 2.678047e+01,4.150000, 0.000000e+00,4.150000, 2.678047e+01,4.150000, 8.720534e+00,4.150000, 0.000000e+00,4.150000, 1.000000e+01,4.150000, 0.000000e+00,4.150000, 5.000000e-01,
