t, Data (0), t, Data (1), t, Data (2), t, Data (3), t, Data (4), t, Data (5), t, Data (6), t, Data (7), t, Data (8), t, Data (9), t, Data (10), t, Data (11), t, Data (12), t, Data (13), t, Data (14), t, Data (15), t, Data (16), t, Data (17), t, Data (18), t, Data (19), t, Data (20), t, Data (21), t, Data (22), t, Data (23), t, Data (24), t, Data (25), t, Data (26), t, Data (27), t, Data (28), t, Data (29), t, Data (30), t, Data (31), t, Data (32), t, Data (33), t, Data (34), t, Data (35), t, Data (36), t, Data (37), t, Data (38), t, Data (39), t, Data (40), t, Data (41), t, Data (42), t, Data (43), t, Data (44), t, Data (45), t, Data (46), t, Data (47), t, Data (48), t, Data (49), t, Data (50), t, Data (51), t, Data (52), t, Data (53), t, Data (54), t, Data (55), t, Data (56), t, Data (57), t, Data (58), t, Data (59), t, Data (60), t, Data (61), t, Data (62), t, Data (63), t, Data (64), t, Data (65), t, Data (66), t, Data (67), t, Data (68), t, Data (69), t, Data (70), t, Data (71), 
8.200000, 1.836598e+00,8.200000, 1.084356e+01,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 3.673198e+01,8.200000, 1.138093e+02,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 2.276187e+03,8.200000, 8.419457e-01,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 1.683892e+01,8.200000, 2.000000e+01,8.200000, 0.000000e+00,8.200000, 8.975563e-04,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 8.982018e+01,8.200000, 5.370457e-05,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 5.374319e+00,8.200000, 1.370650e-03,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 1.371636e+02,8.200000, 1.000719e+05,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 1.561871e+01,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 1.654986e+01,8.200000, 1.443235e+02,8.200000, 1.561475e+00,8.200000, 9.996466e-02,8.200000, 8.720530e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 0.000000e+00,8.200000, 1.362035e+02,8.200000, 0.000000e+00,8.200000, 1.362035e+02,8.200000, 8.720534e+00,8.200000, 1.601612e+01,8.200000, 0.000000e+00,8.200000, 1.601612e+01,8.200000, 7.342217e+00,8.200000, 0.000000e+00,8.200000, 7.342217e+00,8.200000, 8.720534e+00,8.200000, 0.000000e+00,8.200000, 1.000000e+01,8.200000, 0.000000e+00,8.200000, 5.000000e-01,
8.300000, 1.819501e+00,8.300000, 1.328941e+01,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 3.639005e+01,8.300000, 1.144713e+02,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 2.289426e+03,8.300000, 8.471843e-01,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 1.694369e+01,8.300000, 2.000000e+01,8.300000, 0.000000e+00,8.300000, 9.134321e-04,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 9.140969e+01,8.300000, 5.619931e-05,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 5.624022e+00,8.300000, 1.375494e-03,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 1.376495e+02,8.300000, 1.000728e+05,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 1.642263e+01,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 2.331263e+01,8.300000, 2.032985e+02,8.300000, 1.641840e+00,8.300000, 9.996423e-02,8.300000, 8.720530e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 0.000000e+00,8.300000, 1.432141e+02,8.300000, 0.000000e+00,8.300000, 1.432141e+02,8.300000, 8.720534e+00,8.300000, 1.586702e+01,8.300000, 0.000000e+00,8.300000, 1.586702e+01,8.300000, 7.387900e+00,8.300000, 0.000000e+00,8.300000, 7.387900e+00,8.300000, 8.720534e+00,8.300000, 0.000000e+00,8.300000, 1.000000e+01,8.300000, 0.000000e+00,8.300000, 5.000000e-01,
8.400000, 1.832232e+00,8.400000, 2.087724e+01,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 3.664466e+01,8.400000, 1.151975e+02,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 2.303950e+03,8.400000, 9.682334e-01,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 1.936468e+01,8.400000, 2.000000e+01,8.400000, 0.000000e+00,8.400000, 9.293370e-04,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 9.300216e+01,8.400000, 5.874721e-05,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 5.879048e+00,8.400000, 1.380994e-03,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 1.382011e+02,8.400000, 1.000737e+05,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 2.238303e+01,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 5.012774e+01,8.400000, 4.371404e+02,8.400000, 2.237717e+00,8.400000, 9.996380e-02,8.400000, 8.720530e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 0.000000e+00,8.400000, 1.951920e+02,8.400000, 0.000000e+00,8.400000, 1.951920e+02,8.400000, 8.720534e+00,8.400000, 1.597804e+01,8.400000, 0.000000e+00,8.400000, 1.597804e+01,8.400000, 8.443513e+00,8.400000, 0.000000e+00,8.400000, 8.443513e+00,8.400000, 8.720534e+00,8.400000, 0.000000e+00,8.400000, 1.000000e+01,8.400000, 0.000000e+00,8.400000, 5.000000e-01,
8.500000, 1.857873e+00,8.500000, 2.095152e+01,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 3.715747e+01,8.500000, 1.162587e+02,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 2.325175e+03,8.500000, 1.535579e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 3.071160e+01,8.500000, 2.000000e+01,8.500000, 0.000000e+00,8.500000, 9.454668e-04,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 9.461714e+01,8.500000, 6.135414e-05,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 6.139987e+00,8.500000, 1.390117e-03,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 1.391153e+02,8.500000, 1.000745e+05,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 4.653447e+01,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 4.962901e+01,8.500000, 4.327913e+02,8.500000, 4.652208e+00,8.500000, 9.996337e-02,8.500000, 8.720530e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 0.000000e+00,8.500000, 4.058055e+02,8.500000, 0.000000e+00,8.500000, 4.058055e+02,8.500000, 8.720534e+00,8.500000, 1.620164e+01,8.500000, 0.000000e+00,8.500000, 1.620164e+01,8.500000, 1.339107e+01,8.500000, 0.000000e+00,8.500000, 1.339107e+01,8.500000, 8.720534e+00,8.500000, 0.000000e+00,8.500000, 1.000000e+01,8.500000, 0.000000e+00,8.500000, 5.000000e-01,
8.600000, 1.863570e+00,8.600000, 1.585997e+01,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 3.727141e+01,8.600000, 1.178209e+02,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 2.356417e+03,8.600000, 2.091011e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 4.182024e+01,8.600000, 2.000000e+01,8.600000, 0.000000e+00,8.600000, 9.617019e-04,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 9.624270e+01,8.600000, 6.402501e-05,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 6.407329e+00,8.600000, 1.404702e-03,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 1.405761e+02,8.600000, 1.000754e+05,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 4.991752e+01,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 3.141312e+01,8.600000, 2.739391e+02,8.600000, 4.990402e+00,8.600000, 9.996295e-02,8.600000, 8.720530e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 0.000000e+00,8.600000, 4.353074e+02,8.600000, 0.000000e+00,8.600000, 4.353074e+02,8.600000, 8.720534e+00,8.600000, 1.625132e+01,8.600000, 0.000000e+00,8.600000, 1.625132e+01,8.600000, 1.823473e+01,8.600000, 0.000000e+00,8.600000, 1.823473e+01,8.600000, 8.720534e+00,8.600000, 0.000000e+00,8.600000, 1.000000e+01,8.600000, 0.000000e+00,8.600000, 5.000000e-01,
8.700000, 1.847301e+00,8.700000, 1.190215e+01,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 3.694605e+01,8.700000, 1.194690e+02,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 2.389381e+03,8.700000, 2.037153e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 4.074309e+01,8.700000, 2.000000e+01,8.700000, 0.000000e+00,8.700000, 9.778365e-04,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 9.785823e+01,8.700000, 6.677784e-05,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 6.682877e+00,8.700000, 1.420174e-03,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 1.421257e+02,8.700000, 1.000763e+05,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 3.369062e+01,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 1.945284e+01,8.700000, 1.696391e+02,8.700000, 3.368137e+00,8.700000, 9.996252e-02,8.700000, 8.720530e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 0.000000e+00,8.700000, 2.938002e+02,8.700000, 0.000000e+00,8.700000, 2.938002e+02,8.700000, 8.720534e+00,8.700000, 1.610945e+01,8.700000, 0.000000e+00,8.700000, 1.610945e+01,8.700000, 1.776507e+01,8.700000, 0.000000e+00,8.700000, 1.776507e+01,8.700000, 8.720534e+00,8.700000, 0.000000e+00,8.700000, 1.000000e+01,8.700000, 0.000000e+00,8.700000, 5.000000e-01,
8.800000, 1.815370e+00,8.800000, 8.633339e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 3.630742e+01,8.800000, 1.208361e+02,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 2.416723e+03,8.800000, 1.630973e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 3.261947e+01,8.800000, 2.000000e+01,8.800000, 0.000000e+00,8.800000, 9.937252e-04,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 9.944918e+01,8.800000, 6.960181e-05,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 6.965551e+00,8.800000, 1.432513e-03,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 1.433618e+02,8.800000, 1.000771e+05,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 2.081326e+01,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 1.146922e+01,8.800000, 1.000177e+02,8.800000, 2.080745e+00,8.800000, 9.996209e-02,8.800000, 8.720530e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 0.000000e+00,8.800000, 1.815028e+02,8.800000, 0.000000e+00,8.800000, 1.815028e+02,8.800000, 8.720534e+00,8.800000, 1.583100e+01,8.800000, 0.000000e+00,8.800000, 1.583100e+01,8.800000, 1.422295e+01,8.800000, 0.000000e+00,8.800000, 1.422295e+01,8.800000, 8.720534e+00,8.800000, 0.000000e+00,8.800000, 1.000000e+01,8.800000, 0.000000e+00,8.800000, 5.000000e-01,
8.900000, 1.774167e+00,8.900000, 7.480655e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 3.548336e+01,8.900000, 1.218513e+02,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 2.437026e+03,8.900000, 1.189962e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 2.379925e+01,8.900000, 2.000000e+01,8.900000, 0.000000e+00,8.900000, 1.009263e-03,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 1.010051e+02,8.900000, 7.248908e-05,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 7.254564e+00,8.900000, 1.440937e-03,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 1.442062e+02,8.900000, 1.000780e+05,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 1.241172e+01,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 8.970807e+00,8.900000, 7.823019e+01,8.900000, 1.240820e+00,8.900000, 9.996166e-02,8.900000, 8.720530e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 0.000000e+00,8.900000, 1.082368e+02,8.900000, 0.000000e+00,8.900000, 1.082368e+02,8.900000, 8.720534e+00,8.900000, 1.547168e+01,8.900000, 0.000000e+00,8.900000, 1.547168e+01,8.900000, 1.037710e+01,8.900000, 0.000000e+00,8.900000, 1.037710e+01,8.900000, 8.720534e+00,8.900000, 0.000000e+00,8.900000, 1.000000e+01,8.900000, 0.000000e+00,8.900000, 5.000000e-01,
9.000000, 1.744785e+00,9.000000, 9.963870e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 3.489572e+01,9.000000, 1.225594e+02,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 2.451188e+03,9.000000, 8.365260e-01,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 1.673053e+01,9.000000, 2.000000e+01,9.000000, 0.000000e+00,9.000000, 1.024515e-03,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 1.025323e+02,9.000000, 7.543198e-05,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 7.549149e+00,9.000000, 1.445912e-03,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 1.447053e+02,9.000000, 1.000789e+05,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 8.993880e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 1.439867e+01,9.000000, 1.255640e+02,9.000000, 8.991292e-01,9.000000, 9.996123e-02,9.000000, 8.720530e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 0.000000e+00,9.000000, 7.843144e+01,9.000000, 0.000000e+00,9.000000, 7.843144e+01,9.000000, 8.720534e+00,9.000000, 1.521546e+01,9.000000, 0.000000e+00,9.000000, 1.521546e+01,9.000000, 7.294953e+00,9.000000, 0.000000e+00,9.000000, 7.294953e+00,9.000000, 8.720534e+00,9.000000, 0.000000e+00,9.000000, 1.000000e+01,9.000000, 0.000000e+00,9.000000, 5.000000e-01,
9.100000, 1.727604e+00,9.100000, 1.229193e+01,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 3.455209e+01,9.100000, 1.231515e+02,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 2.463030e+03,9.100000, 7.584882e-01,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 1.516977e+01,9.100000, 2.000000e+01,9.100000, 0.000000e+00,9.100000, 1.039590e-03,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 1.040419e+02,9.100000, 7.842619e-05,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 7.848875e+00,9.100000, 1.449555e-03,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 1.450711e+02,9.100000, 1.000798e+05,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 1.381848e+01,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 2.043697e+01,9.100000, 1.782212e+02,9.100000, 1.381444e+00,9.100000, 9.996080e-02,9.100000, 8.720530e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 0.000000e+00,9.100000, 1.205045e+02,9.100000, 0.000000e+00,9.100000, 1.205045e+02,9.100000, 8.720534e+00,9.100000, 1.506563e+01,9.100000, 0.000000e+00,9.100000, 1.506563e+01,9.100000, 6.614423e+00,9.100000, 0.000000e+00,9.100000, 6.614423e+00,9.100000, 8.720534e+00,9.100000, 0.000000e+00,9.100000, 1.000000e+01,9.100000, 0.000000e+00,9.100000, 5.000000e-01,
9.200000, 1.707796e+00,9.200000, 9.768973e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 3.415594e+01,9.200000, 1.237942e+02,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 2.475884e+03,9.200000, 8.677806e-01,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.735562e+01,9.200000, 2.000000e+01,9.200000, 0.000000e+00,9.200000, 1.054518e-03,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.055368e+02,9.200000, 8.147148e-05,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 8.153718e+00,9.200000, 1.453731e-03,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.454903e+02,9.200000, 1.000806e+05,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.969491e+01,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.418054e+01,9.200000, 1.236618e+02,9.200000, 1.968907e+00,9.200000, 9.996037e-02,9.200000, 8.720530e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 0.000000e+00,9.200000, 1.717501e+02,9.200000, 0.000000e+00,9.200000, 1.717501e+02,9.200000, 8.720534e+00,9.200000, 1.489290e+01,9.200000, 0.000000e+00,9.200000, 1.489290e+01,9.200000, 7.567510e+00,9.200000, 0.000000e+00,9.200000, 7.567510e+00,9.200000, 8.720534e+00,9.200000, 0.000000e+00,9.200000, 1.000000e+01,9.200000, 0.000000e+00,9.200000, 5.000000e-01,
9.300000, 1.674165e+00,9.300000, 7.505108e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 3.348331e+01,9.300000, 1.244991e+02,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 2.489982e+03,9.300000, 8.983885e-01,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 1.796778e+01,9.300000, 2.000000e+01,9.300000, 0.000000e+00,9.300000, 1.069173e-03,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 1.070045e+02,9.300000, 8.456981e-05,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 8.463874e+00,9.300000, 1.458585e-03,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 1.459774e+02,9.300000, 1.000815e+05,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 1.531297e+01,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 9.056345e+00,9.300000, 7.897613e+01,9.300000, 1.530837e+00,9.300000, 9.995995e-02,9.300000, 8.720530e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 0.000000e+00,9.300000, 1.335373e+02,9.300000, 0.000000e+00,9.300000, 1.335373e+02,9.300000, 8.720534e+00,9.300000, 1.459961e+01,9.300000, 0.000000e+00,9.300000, 1.459961e+01,9.300000, 7.834428e+00,9.300000, 0.000000e+00,9.300000, 7.834428e+00,9.300000, 8.720534e+00,9.300000, 0.000000e+00,9.300000, 1.000000e+01,9.300000, 0.000000e+00,9.300000, 5.000000e-01,
9.400000, 1.636075e+00,9.400000, 6.934888e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 3.272152e+01,9.400000, 1.250940e+02,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 2.501881e+03,9.400000, 7.316005e-01,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.463202e+01,9.400000, 2.000000e+01,9.400000, 0.000000e+00,9.400000, 1.083500e-03,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.084392e+02,9.400000, 8.771868e-05,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 8.779094e+00,9.400000, 1.462182e-03,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 1.463386e+02,9.400000, 1.000824e+05,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 9.540182e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 7.937652e+00,9.400000, 6.922054e+01,9.400000, 9.537276e-01,9.400000, 9.995952e-02,9.400000, 8.720530e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 0.000000e+00,9.400000, 8.319549e+01,9.400000, 0.000000e+00,9.400000, 8.319549e+01,9.400000, 8.720534e+00,9.400000, 1.426745e+01,9.400000, 0.000000e+00,9.400000, 1.426745e+01,9.400000, 6.379947e+00,9.400000, 0.000000e+00,9.400000, 6.379947e+00,9.400000, 8.720534e+00,9.400000, 0.000000e+00,9.400000, 1.000000e+01,9.400000, 0.000000e+00,9.400000, 5.000000e-01,
